 refcode  , lab1  , dist1 , lab2  , ano2 
 UCECEL   , Fe1   , 2.225 , S4    ,   16
 UCECEL   , Fe1   ,  2.23 , S1    ,   16
 UCECEL   , Fe1   , 2.231 , S2    ,   16
 UCENIZ   , Fe1   , 1.998 , O1    ,    8
 UCENIZ   , Fe1   , 1.998 , O1A   ,    8
 UCENIZ   , Fe1   , 2.004 , O2    ,    8
 UCENIZ   , Fe1   , 2.004 , O2A   ,    8
 UCENIZ   , Fe1   , 2.026 , N1    ,    7
 UCENIZ   , Fe1   , 2.026 , N1A   ,    7
 UCIVIN   , Fe1   , 1.889 , O5    ,    8
 UCIVIN   , Fe1   , 1.907 , O2    ,    8
 UCIVIN   , Fe1   ,  1.92 , O4    ,    8
 UCIVIN   , Fe1   , 1.967 , O3    ,    8
 UCIVIN   , Fe1   ,  1.98 , O1    ,    8
 UCIVUZ   , Fe1   , 1.907 , O3    ,    8
 UCIVUZ   , Fe1   , 1.917 , O4    ,    8
 UCIVUZ   , Fe1   , 1.918 , O2    ,    8
 UCIVUZ   , Fe1   , 1.981 , O1    ,    8
 UCIVUZ   , Fe1   , 1.991 , O5    ,    8
 UCUMEL   , Fe1   , 1.961 , O1    ,    8
 UCUMEL   , Fe1   ,  1.97 , O2    ,    8
 UCUMEL   , Fe1   , 2.159 , N3    ,    7
 UCUMEL   , Fe1   ,  2.19 , N2    ,    7
 UCUMEL   , Fe1   , 2.266 , N1    ,    7
 UCUMEL   , Fe1   , 2.481 , Br1   ,   35
 UCUMOV   , Fe1   , 2.127 , N1    ,    7
 UCUMOV   , Fe1   , 2.136 , N3    ,    7
 UCUMOV   , Fe1   , 2.172 , N4    ,    7
 UCUMOV   , Fe1   , 2.213 , N2    ,    7
 UCUMOV   , Fe1   , 2.262 , Cl1   ,   17
 UCUMOV   , Fe1   , 2.308 , Cl2   ,   17
 UCUMUB   , Fe1   , 1.798 , O1    ,    8
 UCUMUB   , Fe1   , 2.141 , N3    ,    7
 UCUMUB   , Fe1   , 2.147 , N1    ,    7
 UCUMUB   , Fe1   , 2.213 , N2    ,    7
 UCUMUB   , Fe1   , 2.235 , N4    ,    7
 UCUMUB   , Fe1   , 2.316 , Cl1   ,   17
 UDENUN   , Fe1   , 1.954 , N11   ,    7
 UDENUN   , Fe1   , 1.954 , N3    ,    7
 UDENUN   , Fe1   , 1.958 , N5    ,    7
 UDENUN   , Fe1   , 1.959 , N1    ,    7
 UDENUN   , Fe1   , 1.959 , N9    ,    7
 UDENUN   , Fe1   , 1.962 , N6    ,    7
 UDOJIH   , Fe1   , 1.881 , O2    ,    8
 UDOJIH   , Fe1   , 1.892 , N3    ,    7
 UDOJIH   , Fe1   , 1.893 , N1    ,    7
 UDOJIH   , Fe1   , 1.899 , O1    ,    8
 UDOJIH   , Fe1   , 1.952 , N4    ,    7
 UDOJIH   , Fe1   , 1.955 , N2    ,    7
 UFAQIB   , Fe1   , 2.044 , N1    ,    7
 UFAQIB   , Fe1   , 2.056 , N2    ,    7
 UFAQIB   , Fe1   , 2.056 , N3    ,    7
 UFAQIB   , Fe1   , 2.061 , N4    ,    7
 UFAQIB   , Fe1   , 2.217 , Cl1   ,   17
 UFOJUV   , Fe1   , 1.788 , O1    ,    8
 UFOJUV   , Fe1   , 2.138 , N3    ,    7
 UFOJUV   , Fe1   , 2.164 , N1    ,    7
 UFOJUV   , Fe1   , 2.222 , N2    ,    7
 UFOJUV   , Fe1   , 2.232 , N4    ,    7
 UFOJUV   , Fe1   , 2.298 , Cl1   ,   17
 UFOKIK   , Fe1   , 1.771 , O1    ,    8
 UFOKIK   , Fe1   , 2.143 , N1    ,    7
 UFOKIK   , Fe1   , 2.196 , N4    ,    7
 UFOKIK   , Fe1   ,  2.22 , N3    ,    7
 UFOKIK   , Fe1   , 2.257 , N2    ,    7
 UFOKIK   , Fe1   , 2.322 , Cl1   ,   17
 UFOKIK   , Fe2   , 1.753 , O1    ,    8
 UFOKIK   , Fe2   , 2.225 , Cl2   ,   17
 UFOKIK   , Fe2   , 2.232 , Cl3   ,   17
 UFOKIK   , Fe2   , 2.233 , Cl4   ,   17
 UFOKOQ   , Fe1   , 1.793 , O1    ,    8
 UFOKOQ   , Fe1   , 2.202 , N3    ,    7
 UFOKOQ   , Fe1   , 2.275 , N1    ,    7
 UFOKOQ   , Fe1   ,  2.28 , N2    ,    7
 UFOKOQ   , Fe1   , 2.332 , Cl1   ,   17
 UFOKOQ   , Fe1   , 2.357 , Cl2   ,   17
 UGEWIN   , Fe1   , 2.115 , N1    ,    7
 UGEWIN   , Fe1   , 2.132 , N5    ,    7
 UGEWIN   , Fe1   , 2.144 , N3    ,    7
 UGEWIN   , Fe1   , 2.255 , Cl2   ,   17
 UGEWIN   , Fe1   , 2.293 , Cl1   ,   17
 UGEWIN   , Fe1   , 2.437 , Cl3   ,   17
 UGUQUI   , Fe1   , 1.932 , O2    ,    8
 UGUQUI   , Fe1   , 1.945 , O1    ,    8
 UGUQUI   , Fe1   ,  1.95 , O3    ,    8
 UGUQUI   , Fe1   , 2.126 , N3    ,    7
 UGUQUI   , Fe1   , 2.151 , N2    ,    7
 UGUQUI   , Fe1   , 2.169 , N1    ,    7
 UHEHAQ   , Fe1   , 2.038 , N1    ,    7
 UHEHAQ   , Fe1   , 2.127 , N2    ,    7
 UHEHAQ   , Fe1   , 2.131 , N3    ,    7
 UHEHAQ   , Fe1   ,  2.19 , O3    ,    8
 UHEHAQ   , Fe1   , 2.431 , Br2   ,   35
 UHEHAQ   , Fe1   , 2.452 , Br1   ,   35
 UHEHIY   , Fe1   ,  1.97 , O3    ,    8
 UHEHIY   , Fe1   , 2.031 , N2    ,    7
 UHEHIY   , Fe1   , 2.094 , O2    ,    8
 UHEHIY   , Fe1   , 2.101 , N4    ,    7
 UHEHIY   , Fe1   , 2.153 , N1    ,    7
 UHEHIY   , Fe1   ,  2.49 , Br1   ,   35
 UHEHIY   , Fe2   , 1.954 , O3B   ,    8
 UHEHIY   , Fe2   , 1.974 , O2B   ,    8
 UHEHIY   , Fe2   ,   2.1 , N3    ,    7
 UHEHIY   , Fe2   , 2.365 , Br2   ,   35
 UHEHIY   , Fe2   , 2.379 , Br3   ,   35
 UHEZUD   , Fe1   , 1.897 , O2    ,    8
 UHEZUD   , Fe1   , 1.968 , O1    ,    8
 UHEZUD   , Fe1   , 2.092 , N2    ,    7
 UHEZUD   , Fe1   , 2.092 , N3    ,    7
 UHEZUD   , Fe1   , 2.198 , N1    ,    7
 UHEZUD   , Fe1   , 2.409 , Cl1   ,   17
 UHIPUX01 , Fe1   , 2.189 , Cl3   ,   17
 UHIPUX01 , Fe1   , 2.201 , Cl2   ,   17
 UHIPUX01 , Fe1   , 2.202 , Cl4   ,   17
 UHIPUX01 , Fe1   , 2.204 , Cl1   ,   17
 UHIZER   , Fe2   , 2.201 , S1    ,   16
 UHIZER   , Fe2   , 2.203 , S2    ,   16
 UHIZER   , Fe2   , 2.311 , S6    ,   16
 UHIZER   , Fe2   , 2.312 , S5    ,   16
 UJIMUV   , Fe1   , 2.134 , O2    ,    8
 UJIMUV   , Fe1   , 2.154 , O1    ,    8
 UJIMUV   , Fe1   , 2.199 , Cl2   ,   17
 UJIMUV   , Fe1   , 2.202 , Cl1   ,   17
 UJIMUV   , Fe1   , 2.212 , Cl3   ,   17
 UJINAC   , Fe1   , 1.999 , O5    ,    8
 UJINAC   , Fe1   , 2.002 , O3    ,    8
 UJINAC   , Fe1   , 2.004 , O4    ,    8
 UJINAC   , Fe1   ,  2.01 , O2    ,    8
 UJINAC   , Fe1   , 2.191 , O1    ,    8
 UJINAC   , Fe1   , 2.307 , Cl1   ,   17
 UJINAC   , Fe2   , 1.976 , O7    ,    8
 UJINAC   , Fe2   , 1.992 , O2    ,    8
 UJINAC   , Fe2   , 1.996 , O6    ,    8
 UJINAC   , Fe2   ,     2 , O10   ,    8
 UJINAC   , Fe2   , 2.251 , O1    ,    8
 UJINAC   , Fe2   , 2.297 , Cl2   ,   17
 UJINAC   , Fe3   , 1.987 , O6    ,    8
 UJINAC   , Fe3   , 1.989 , O3    ,    8
 UJINAC   , Fe3   ,  1.99 , O11   ,    8
 UJINAC   , Fe3   , 1.991 , O9    ,    8
 UJINAC   , Fe3   , 2.258 , O1    ,    8
 UJINAC   , Fe3   , 2.287 , Cl3   ,   17
 UJINAC   , Fe4   , 1.981 , O9    ,    8
 UJINAC   , Fe4   , 1.995 , O4    ,    8
 UJINAC   , Fe4   , 1.996 , O8    ,    8
 UJINAC   , Fe4   , 2.001 , O12   ,    8
 UJINAC   , Fe4   , 2.242 , O1    ,    8
 UJINAC   , Fe4   , 2.297 , Cl4   ,   17
 UJINAC   , Fe5   , 1.988 , O5    ,    8
 UJINAC   , Fe5   ,  1.99 , O13   ,    8
 UJINAC   , Fe5   , 1.992 , O7    ,    8
 UJINAC   , Fe5   , 1.992 , O8    ,    8
 UJINAC   , Fe5   , 2.253 , O1    ,    8
 UJINAC   , Fe5   , 2.287 , Cl5   ,   17
 UJINAC   , Fe6   , 1.972 , O13   ,    8
 UJINAC   , Fe6   , 1.978 , O11   ,    8
 UJINAC   , Fe6   , 1.989 , O10   ,    8
 UJINAC   , Fe6   , 1.992 , O12   ,    8
 UJINAC   , Fe6   , 2.307 , Cl6   ,   17
 UJINAC   , Fe6   , 2.312 , O1    ,    8
 UJOTIW   , Fe1   ,  1.91 , O6    ,    8
 UJOTIW   , Fe1   , 1.913 , O4    ,    8
 UJOTIW   , Fe1   , 1.925 , O2    ,    8
 UJOTIW   , Fe1   , 2.136 , N2    ,    7
 UJOTIW   , Fe1   , 2.171 , N6    ,    7
 UJOTIW   , Fe1   , 2.179 , N4    ,    7
 UJOTIW   , Fe2   , 1.889 , O5    ,    8
 UJOTIW   , Fe2   , 1.922 , O1    ,    8
 UJOTIW   , Fe2   , 1.922 , O3    ,    8
 UJOTIW   , Fe2   , 2.122 , N1    ,    7
 UJOTIW   , Fe2   , 2.164 , N3    ,    7
 UJOTIW   , Fe2   , 2.167 , N5    ,    7
 UKAKOH   , Fe1   , 1.671 , N7    ,    7
 UKAKOH   , Fe1   , 1.675 , N6    ,    7
 UKAKOH   , Fe1   ,  2.26 , S1    ,   16
 UKAKOH   , Fe1   , 2.263 , S2    ,   16
 UKAKOH   , Fe2   , 1.668 , N5    ,    7
 UKAKOH   , Fe2   , 1.671 , N2    ,    7
 UKAKOH   , Fe2   , 2.245 , S3    ,   16
 UKAKOH   , Fe2   , 2.258 , S2    ,   16
 UKAKOH   , Fe4   , 1.671 , N3    ,    7
 UKAKOH   , Fe4   , 1.675 , N4    ,    7
 UKAKOH   , Fe4   , 2.251 , S3    ,   16
 UKAKOH   , Fe4   , 2.258 , S1    ,   16
 UKATOP   , Fe3   , 2.178 , Cl2   ,   17
 UKATOP   , Fe3   , 2.181 , Cl4   ,   17
 UKATOP   , Fe3   , 2.186 , Cl3   ,   17
 UKATOP   , Fe3   , 2.192 , Cl1   ,   17
 UKEZEQ   , Fe1   , 1.685 , N1    ,    7
 UKEZEQ   , Fe1   , 1.688 , N2    ,    7
 UKEZEQ   , Fe1   , 1.992 , N3    ,    7
 UKEZEQ   , Fe1   , 1.994 , N4    ,    7
 UKUNOD   , Fe1   , 1.951 , O1    ,    8
 UKUNOD   , Fe1   , 1.954 , O2    ,    8
 UKUNOD   , Fe1   , 1.961 , O3    ,    8
 UKUNOD   , Fe1   , 2.173 , N8    ,    7
 UKUNOD   , Fe1   , 2.175 , N5    ,    7
 UKUNOD   , Fe1   , 2.194 , N2    ,    7
 UKUNOD   , Fe2   , 2.012 , O6    ,    8
 UKUNOD   , Fe2   , 2.052 , O8    ,    8
 UKUNOD   , Fe2   , 2.115 , N1    ,    7
 UKUNOD   , Fe2   , 2.151 , N9    ,    7
 UKUNOD   , Fe2   , 2.153 , O1    ,    8
 UKUNOD   , Fe2   , 2.256 , Cl1   ,   17
 UKUNOD   , Fe3   , 1.985 , O5B   ,    8
 UKUNOD   , Fe3   , 2.031 , O4B   ,    8
 UKUNOD   , Fe3   , 2.138 , N3    ,    7
 UKUNOD   , Fe3   , 2.139 , O2    ,    8
 UKUNOD   , Fe3   , 2.157 , N4    ,    7
 UKUNOD   , Fe3   , 2.254 , Cl2   ,   17
 UKUNOD   , Fe4   , 2.002 , O11   ,    8
 UKUNOD   , Fe4   , 2.027 , O9B   ,    8
 UKUNOD   , Fe4   , 2.116 , O3    ,    8
 UKUNOD   , Fe4   , 2.146 , N7    ,    7
 UKUNOD   , Fe4   , 2.167 , N6    ,    7
 UKUNOD   , Fe4   ,  2.27 , Cl3   ,   17
 UKUNOD   , Fe5   , 1.963 , O7    ,    8
 UKUNOD   , Fe5   , 1.966 , O12   ,    8
 UKUNOD   , Fe5   , 2.027 , O6    ,    8
 UKUNOD   , Fe5   ,  2.04 , O5    ,    8
 UKUNOD   , Fe5   ,  2.06 , O2B   ,    8
 UKUNOD   , Fe5   , 2.072 , O1    ,    8
 UKUNOD   , Fe6   , 1.959 , O10   ,    8
 UKUNOD   , Fe6   , 1.964 , O7    ,    8
 UKUNOD   , Fe6   , 2.034 , O9    ,    8
 UKUNOD   , Fe6   , 2.052 , O1    ,    8
 UKUNOD   , Fe6   , 2.055 , O3B   ,    8
 UKUNOD   , Fe6   , 2.077 , O8    ,    8
 UKUNOD   , Fe7   ,  1.97 , O12   ,    8
 UKUNOD   , Fe7   , 1.977 , O10B  ,    8
 UKUNOD   , Fe7   , 2.022 , O4    ,    8
 UKUNOD   , Fe7   , 2.033 , O11   ,    8
 UKUNOD   , Fe7   , 2.057 , O2B   ,    8
 UKUNOD   , Fe7   , 2.063 , O3    ,    8
 ULAHAR   , Fe1   , 1.663 , N2    ,    7
 ULAHAR   , Fe1   , 1.668 , N1    ,    7
 ULAHAR   , Fe1   , 2.257 , S1A   ,   16
 ULAHAR   , Fe1   , 2.267 , S1    ,   16
 ULEHAU   , Fe1   , 1.768 , O1    ,    8
 ULEHAU   , Fe1   , 2.088 , N4    ,    7
 ULEHAU   , Fe1   , 2.095 , N2    ,    7
 ULEHAU   , Fe1   , 2.099 , N3    ,    7
 ULEHAU   , Fe1   , 2.109 , N1    ,    7
 ULEHAU   , Fe2   , 1.777 , O1    ,    8
 ULEHAU   , Fe2   , 2.082 , N7    ,    7
 ULEHAU   , Fe2   , 2.094 , N8    ,    7
 ULEHAU   , Fe2   , 2.096 , N5    ,    7
 ULEHAU   , Fe2   , 2.097 , N6    ,    7
 ULEHAU   , Fe3   , 1.768 , O2    ,    8
 ULEHAU   , Fe3   , 2.083 , N11   ,    7
 ULEHAU   , Fe3   , 2.084 , N9    ,    7
 ULEHAU   , Fe3   , 2.088 , N12   ,    7
 ULEHAU   , Fe3   , 2.102 , N10   ,    7
 ULEHAU   , Fe4   , 1.776 , O2    ,    8
 ULEHAU   , Fe4   , 2.086 , N13   ,    7
 ULEHAU   , Fe4   ,  2.09 , N16   ,    7
 ULEHAU   , Fe4   , 2.094 , N15   ,    7
 ULEHAU   , Fe4   ,  2.11 , N14   ,    7
 ULEHEY   , Fe1   , 1.917 , O1    ,    8
 ULEHEY   , Fe1   , 2.035 , N1    ,    7
 ULEHEY   , Fe1   , 2.039 , N2    ,    7
 ULEHEY   , Fe1   , 2.062 , N3    ,    7
 ULEHEY   , Fe1   , 2.066 , N4    ,    7
 ULEVIQ   , Fe1   , 2.172 , O1    ,    8
 ULEVIQ   , Fe1   , 2.226 , S2    ,   16
 ULEVIQ   , Fe1   , 2.231 , S3    ,   16
 ULEVIQ   , Fe1   , 2.231 , S4    ,   16
 ULEVIQ   , Fe1   , 2.236 , S1    ,   16
 UMEKOM   , Fe1   , 1.752 , N6    ,    7
 UMEKOM   , Fe1   , 1.958 , N2    ,    7
 UMEKOM   , Fe1   ,  1.98 , N1    ,    7
 UMEKOM   , Fe1   , 1.984 , N4    ,    7
 UMEKOM   , Fe1   , 1.995 , N3    ,    7
 UMEKOM   , Fe1   , 1.999 , N5    ,    7
 UMUJAN   , Fe1   , 1.938 , O4    ,    8
 UMUJAN   , Fe1   , 1.975 , O3    ,    8
 UMUJAN   , Fe1   , 1.996 , O5    ,    8
 UMUJAN   , Fe1   , 2.011 , O1    ,    8
 UMUJAN   , Fe1   , 2.074 , O2    ,    8
 UMUJAN   , Fe1   , 2.265 , N1    ,    7
 UMUJAN   , Fe3   , 1.929 , O10   ,    8
 UMUJAN   , Fe3   , 1.934 , O11   ,    8
 UMUJAN   , Fe3   , 1.939 , O12   ,    8
 UMUJAN   , Fe3   , 2.234 , O9    ,    8
 UMUJAN   , Fe3   , 2.238 , O4    ,    8
 UMUJAN   , Fe3   , 2.254 , O8    ,    8
 UMUJAN   , Fe3   , 2.527 , N4    ,    7
 UMUJAN   , Fe4   , 1.953 , O11   ,    8
 UMUJAN   , Fe4   , 1.986 , O14   ,    8
 UMUJAN   , Fe4   , 1.991 , O8    ,    8
 UMUJAN   , Fe4   , 1.998 , O1    ,    8
 UMUJAN   , Fe4   , 2.032 , O15   ,    8
 UMUJAN   , Fe4   , 2.092 , O13   ,    8
 UMUJAN   , Fe5   , 1.946 , O8    ,    8
 UMUJAN   , Fe5   , 1.981 , O18   ,    8
 UMUJAN   , Fe5   , 1.986 , O7    ,    8
 UMUJAN   , Fe5   , 1.989 , O17   ,    8
 UMUJAN   , Fe5   , 2.074 , O16   ,    8
 UMUJAN   , Fe5   , 2.252 , N2    ,    7
 UMUJAN   , Fe6   , 1.956 , O20   ,    8
 UMUJAN   , Fe6   , 1.968 , O10   ,    8
 UMUJAN   , Fe6   , 1.984 , O18   ,    8
 UMUJAN   , Fe6   , 2.013 , O9    ,    8
 UMUJAN   , Fe6   , 2.043 , O19   ,    8
 UMUJAN   , Fe6   , 2.072 , O21   ,    8
 UMUJAN   , Fe7   , 1.952 , O9    ,    8
 UMUJAN   , Fe7   ,  1.98 , O6    ,    8
 UMUJAN   , Fe7   , 1.993 , O24   ,    8
 UMUJAN   , Fe7   , 2.003 , O23   ,    8
 UMUJAN   , Fe7   ,  2.05 , O22   ,    8
 UMUJAN   , Fe7   , 2.269 , N3    ,    7
 UMUJAN   , Fe8   , 1.969 , O12   ,    8
 UMUJAN   , Fe8   , 1.985 , O4    ,    8
 UMUJAN   , Fe8   , 1.992 , O24   ,    8
 UMUJAN   , Fe8   , 1.996 , O25   ,    8
 UMUJAN   , Fe8   , 2.023 , O26   ,    8
 UMUJAN   , Fe8   , 2.078 , O27   ,    8
 UNAKID   , Fe1   , 1.911 , O1    ,    8
 UNAKID   , Fe1   , 1.952 , O2    ,    8
 UNAKID   , Fe1   ,  2.09 , N6    ,    7
 UNAKID   , Fe1   , 2.112 , N4    ,    7
 UNAKID   , Fe1   , 2.124 , N1    ,    7
 UNAKID   , Fe1   , 2.198 , N5    ,    7
 UNAKID   , Fe2   , 1.917 , O3    ,    8
 UNAKID   , Fe2   ,  1.94 , O4    ,    8
 UNAKID   , Fe2   , 2.089 , N9    ,    7
 UNAKID   , Fe2   , 2.105 , N7    ,    7
 UNAKID   , Fe2   , 2.147 , N3    ,    7
 UNAKID   , Fe2   , 2.193 , N8    ,    7
 UNAKOJ   , Fe1   , 1.932 , O1    ,    8
 UNAKOJ   , Fe1   , 1.965 , O2    ,    8
 UNAKOJ   , Fe1   ,  2.07 , N1    ,    7
 UNAKOJ   , Fe1   , 2.076 , N6    ,    7
 UNAKOJ   , Fe1   , 2.099 , N4    ,    7
 UNAKOJ   , Fe1   , 2.243 , N5    ,    7
 UNAKOJ   , Fe2   , 1.932 , O4    ,    8
 UNAKOJ   , Fe2   , 1.958 , O3    ,    8
 UNAKOJ   , Fe2   ,  2.07 , N2    ,    7
 UNAKOJ   , Fe2   , 2.096 , N9    ,    7
 UNAKOJ   , Fe2   ,   2.1 , N7    ,    7
 UNAKOJ   , Fe2   , 2.299 , N8    ,    7
 UNEWEP   , Fe1   , 1.975 , O7    ,    8
 UNEWEP   , Fe1   , 1.983 , O5    ,    8
 UNEWEP   , Fe1   , 1.994 , O3    ,    8
 UNEWEP   , Fe1   , 2.024 , O8    ,    8
 UNEWEP   , Fe1   , 2.026 , O4    ,    8
 UNEWEP   , Fe1   , 2.032 , O6    ,    8
 UTIDOR   , Fe1   ,   2.3 , S5    ,   16
 UTIDOR   , Fe1   , 2.302 , S3    ,   16
 UTIDOR   , Fe1   , 2.312 , S4    ,   16
 UTIDOR   , Fe1   , 2.314 , S1    ,   16
 UTIDOR   , Fe1   , 2.315 , S2    ,   16
 UTIDOR   , Fe1   , 2.349 , S6    ,   16
 UVAGOO   , Fe1   , 1.768 , N3    ,    7
 UVAGOO   , Fe1   , 1.996 , N2    ,    7
 UVAGOO   , Fe1   , 2.013 , N1    ,    7
 UVAGOO   , Fe1   ,  2.21 , Cl1   ,   17
 UVIPUL   , Fe1   , 2.015 , O6    ,    8
 UVIPUL   , Fe1   , 2.022 , O12   ,    8
 UVIPUL   , Fe1   , 2.027 , O4    ,    8
 UVIPUL   , Fe1   , 2.041 , O10   ,    8
 UVIPUL   , Fe1   , 2.041 , O8    ,    8
 UVIPUL   , Fe1   , 2.042 , O2    ,    8
 UVIPUL   , Fe2   , 1.921 , O1    ,    8
 UVIPUL   , Fe2   , 1.929 , O3    ,    8
 UVIPUL   , Fe2   , 2.014 , O2    ,    8
 UVIPUL   , Fe2   , 2.025 , O4    ,    8
 UVIPUL   , Fe2   , 2.133 , N2    ,    7
 UVIPUL   , Fe2   , 2.142 , N1    ,    7
 UVIPUL   , Fe3   , 1.928 , O7    ,    8
 UVIPUL   , Fe3   , 1.933 , O5    ,    8
 UVIPUL   , Fe3   , 2.025 , O8    ,    8
 UVIPUL   , Fe3   , 2.028 , O6    ,    8
 UVIPUL   , Fe3   , 2.143 , N4    ,    7
 UVIPUL   , Fe3   ,  2.15 , N3    ,    7
 UVIPUL   , Fe4   , 1.921 , O9    ,    8
 UVIPUL   , Fe4   , 1.938 , O11   ,    8
 UVIPUL   , Fe4   , 2.017 , O12   ,    8
 UVIPUL   , Fe4   , 2.023 , O10   ,    8
 UVIPUL   , Fe4   , 2.119 , N5    ,    7
 UVIPUL   , Fe4   ,  2.13 , N6    ,    7
 UVUTEL   , Fe1   , 1.873 , O2    ,    8
 UVUTEL   , Fe1   , 1.899 , O1    ,    8
 UVUTEL   , Fe1   , 1.952 , N1    ,    7
 UVUTEL   , Fe1   , 1.967 , N3    ,    7
 UVUTEL   , Fe1   , 1.968 , N2    ,    7
 UVUTEL   , Fe1   , 2.003 , N4    ,    7
 UWOLUO   , Fe1   ,  1.78 , O1    ,    8
 UWOLUO   , Fe1   , 1.977 , N2    ,    7
 UWOLUO   , Fe1   , 2.178 , N1    ,    7
 UWOLUO   , Fe1   ,  2.18 , N3    ,    7
 UWOLUO   , Fe1   ,  2.25 , Cl1   ,   17
 UWOLUO   , Fe2   , 1.787 , O1    ,    8
 UWOLUO   , Fe2   , 1.968 , N5    ,    7
 UWOLUO   , Fe2   , 2.188 , N4    ,    7
 UWOLUO   , Fe2   , 2.194 , N6    ,    7
 UWOLUO   , Fe2   , 2.249 , Cl2   ,   17
 VABMUG   , Fe1   , 1.783 , O5    ,    8
 VABMUG   , Fe1   , 2.008 , O3    ,    8
 VABMUG   , Fe1   , 2.144 , O1    ,    8
 VABMUG   , Fe1   , 2.146 , N1    ,    7
 VABMUG   , Fe1   , 2.204 , N2    ,    7
 VABMUG   , Fe1   , 2.388 , Cl1   ,   17
 VABMUG   , Fe2   , 1.787 , O5    ,    8
 VABMUG   , Fe2   , 2.011 , O2    ,    8
 VABMUG   , Fe2   , 2.155 , N3    ,    7
 VABMUG   , Fe2   , 2.156 , O4    ,    8
 VABMUG   , Fe2   , 2.212 , N4    ,    7
 VABMUG   , Fe2   ,  2.36 , Cl2   ,   17
 VACWIG   , Fe1   , 2.145 , N1    ,    7
 VACWIG   , Fe1   ,  2.19 , N2    ,    7
 VACWIG   , Fe1   , 2.212 , N3    ,    7
 VACWIG   , Fe1   , 2.243 , Cl1   ,   17
 VACWIG   , Fe1   , 2.327 , Cl3   ,   17
 VACWIG   , Fe1   , 2.344 , Cl2   ,   17
 VACWOM   , Fe1   , 2.172 , N2    ,    7
 VACWOM   , Fe1   ,  2.19 , N3    ,    7
 VACWOM   , Fe1   , 2.211 , N1    ,    7
 VACWOM   , Fe1   , 2.288 , Cl2   ,   17
 VACWOM   , Fe1   , 2.318 , Cl3   ,   17
 VACWOM   , Fe1   , 2.341 , Cl1   ,   17
 VAFLAQ   , Fe1   , 1.819 , O1    ,    8
 VAFLAQ   , Fe1   , 1.978 , O3    ,    8
 VAFLAQ   , Fe1   , 2.015 , O16   ,    8
 VAFLAQ   , Fe1   , 2.036 , O5    ,    8
 VAFLAQ   , Fe1   , 2.136 , N1    ,    7
 VAFLAQ   , Fe1   , 2.169 , N2    ,    7
 VAFLAQ   , Fe3   , 1.807 , O2    ,    8
 VAFLAQ   , Fe3   , 1.973 , O11   ,    8
 VAFLAQ   , Fe3   ,     2 , O8    ,    8
 VAFLAQ   , Fe3   , 2.032 , O10   ,    8
 VAFLAQ   , Fe3   ,  2.16 , N3    ,    7
 VAFLAQ   , Fe3   , 2.162 , N4    ,    7
 VAFLAQ   , Fe4   , 1.917 , O2    ,    8
 VAFLAQ   , Fe4   , 1.935 , O1    ,    8
 VAFLAQ   , Fe4   , 2.014 , O6    ,    8
 VAFLAQ   , Fe4   , 2.026 , O9    ,    8
 VAFLAQ   , Fe4   ,  2.06 , O12   ,    8
 VAFLAQ   , Fe4   , 2.064 , O14   ,    8
 VAGBUA   , Fe1   , 1.859 , O1    ,    8
 VAGBUA   , Fe1   , 1.881 , O2    ,    8
 VAGBUA   , Fe1   , 2.097 , N2    ,    7
 VAGBUA   , Fe1   , 2.118 , N1    ,    7
 VAGBUA   , Fe1   , 2.233 , Cl1   ,   17
 VAGRIG   , Fe1   ,  1.94 , O6    ,    8
 VAGRIG   , Fe1   , 1.946 , O5    ,    8
 VAGRIG   , Fe1   , 2.031 , O2    ,    8
 VAGRIG   , Fe1   , 2.031 , O4    ,    8
 VAGRIG   , Fe1   , 2.043 , O3    ,    8
 VAGRIG   , Fe1   ,  2.05 , O1    ,    8
 VAGRIG   , Fe2   , 1.949 , O12   ,    8
 VAGRIG   , Fe2   , 1.954 , O11   ,    8
 VAGRIG   , Fe2   ,  2.02 , O9    ,    8
 VAGRIG   , Fe2   , 2.028 , O10   ,    8
 VAGRIG   , Fe2   , 2.035 , O7    ,    8
 VAGRIG   , Fe2   , 2.044 , O8    ,    8
 VAGRIG   , Fe3   , 1.963 , O17   ,    8
 VAGRIG   , Fe3   , 1.966 , O18   ,    8
 VAGRIG   , Fe3   ,  2.01 , O15   ,    8
 VAGRIG   , Fe3   , 2.023 , O13   ,    8
 VAGRIG   , Fe3   ,  2.03 , O16   ,    8
 VAGRIG   , Fe3   , 2.032 , O14   ,    8
 VAGROM   , Fe1   , 1.937 , O6    ,    8
 VAGROM   , Fe1   ,  1.94 , O5    ,    8
 VAGROM   , Fe1   , 2.033 , O4    ,    8
 VAGROM   , Fe1   , 2.037 , O3    ,    8
 VAGROM   , Fe1   ,  2.04 , O2    ,    8
 VAGROM   , Fe1   , 2.042 , O1    ,    8
 VAGROM   , Fe2   , 1.942 , O11   ,    8
 VAGROM   , Fe2   , 1.955 , O12   ,    8
 VAGROM   , Fe2   , 2.033 , O7    ,    8
 VAGROM   , Fe2   , 2.034 , O9    ,    8
 VAGROM   , Fe2   , 2.035 , O10   ,    8
 VAGROM   , Fe2   , 2.037 , O8    ,    8
 VAGROM   , Fe3   , 1.959 , O17   ,    8
 VAGROM   , Fe3   , 1.964 , O18   ,    8
 VAGROM   , Fe3   , 2.018 , O15   ,    8
